PROJECT INFO
File Path,N15302-KCA-ZZ-ZZ-M3-A-00010_APARTMENTS_detached.rvt
File Name,N15302-KCA-ZZ-ZZ-M3-A-00010_APARTMENTS_detached
Central File Path,"Error extracting central file path: File does not exist.
Parameter name: file"
Export by,m.cubero@karakusevic-carson.com
Export Date,2025-01-14
Export Time,18:53:01
DATA
12367505,"Walls-TypeName-Equals-""Ss_25_13-WA_1-EW01-Double Lines Podium-M3-1""",True,True,Elevation,G2-32010-2_Typical Stair Overrun 2,False,32000-Masonry-Elevations-1_50,"G2-32010 - Building G2, Typical Stair Overrun - 2"
12738330,"Floors-Type Name-Contains-""Balcony""",True,True,Elevation,G2-32010-2_Typical Stair Overrun 2,False,32000-Masonry-Elevations-1_50,"G2-32010 - Building G2, Typical Stair Overrun - 2"
15235211,GM-Precast Element,True,True,Elevation,G2-32010-2_Typical Stair Overrun 2,False,32000-Masonry-Elevations-1_50,"G2-32010 - Building G2, Typical Stair Overrun - 2"
953158,Views-Hide Unreferenced,True,True,Elevation,G2-32010-4_Typical Stair Overrun 4,False,32000-Masonry-Elevations-1_50,"G2-32010 - Building G2, Typical Stair Overrun - 4"
953159,Trees-Override,True,True,Elevation,G2-32010-4_Typical Stair Overrun 4,False,32000-Masonry-Elevations-1_50,"G2-32010 - Building G2, Typical Stair Overrun - 4"
953169,"Mech Equipment-Family Name-Contains-""Lintel""",True,True,Elevation,G2-32010-4_Typical Stair Overrun 4,False,32000-Masonry-Elevations-1_50,"G2-32010 - Building G2, Typical Stair Overrun - 4"
1788778,Site-Family Name-Bike,True,False,Elevation,G2-32010-4_Typical Stair Overrun 4,False,32000-Masonry-Elevations-1_50,"G2-32010 - Building G2, Typical Stair Overrun - 4"
6135489,"Levels-Scope Box-Equals-""XX-Levels""",True,False,Elevation,G2-32010-4_Typical Stair Overrun 4,False,32000-Masonry-Elevations-1_50,"G2-32010 - Building G2, Typical Stair Overrun - 4"
8772142,GM-Railings,True,True,Elevation,G2-32010-4_Typical Stair Overrun 4,False,32000-Masonry-Elevations-1_50,"G2-32010 - Building G2, Typical Stair Overrun - 4"
11987020,GM-DryRiser,True,False,Elevation,G2-32010-4_Typical Stair Overrun 4,False,32000-Masonry-Elevations-1_50,"G2-32010 - Building G2, Typical Stair Overrun - 4"
12367505,"Walls-TypeName-Equals-""Ss_25_13-WA_1-EW01-Double Lines Podium-M3-1""",True,True,Elevation,G2-32010-4_Typical Stair Overrun 4,False,32000-Masonry-Elevations-1_50,"G2-32010 - Building G2, Typical Stair Overrun - 4"
12738330,"Floors-Type Name-Contains-""Balcony""",True,True,Elevation,G2-32010-4_Typical Stair Overrun 4,False,32000-Masonry-Elevations-1_50,"G2-32010 - Building G2, Typical Stair Overrun - 4"
15235211,GM-Precast Element,True,True,Elevation,G2-32010-4_Typical Stair Overrun 4,False,32000-Masonry-Elevations-1_50,"G2-32010 - Building G2, Typical Stair Overrun - 4"
953158,Views-Hide Unreferenced,True,True,Elevation,G2-32010-3_Typical Stair Overrun 3,False,32000-Masonry-Elevations-1_50,"G2-32010 - Building G2, Typical Stair Overrun - 3"
953159,Trees-Override,True,True,Elevation,G2-32010-3_Typical Stair Overrun 3,False,32000-Masonry-Elevations-1_50,"G2-32010 - Building G2, Typical Stair Overrun - 3"
953169,"Mech Equipment-Family Name-Contains-""Lintel""",True,True,Elevation,G2-32010-3_Typical Stair Overrun 3,False,32000-Masonry-Elevations-1_50,"G2-32010 - Building G2, Typical Stair Overrun - 3"
1788778,Site-Family Name-Bike,True,False,Elevation,G2-32010-3_Typical Stair Overrun 3,False,32000-Masonry-Elevations-1_50,"G2-32010 - Building G2, Typical Stair Overrun - 3"
6135489,"Levels-Scope Box-Equals-""XX-Levels""",True,False,Elevation,G2-32010-3_Typical Stair Overrun 3,False,32000-Masonry-Elevations-1_50,"G2-32010 - Building G2, Typical Stair Overrun - 3"
8772142,GM-Railings,True,True,Elevation,G2-32010-3_Typical Stair Overrun 3,False,32000-Masonry-Elevations-1_50,"G2-32010 - Building G2, Typical Stair Overrun - 3"
11987020,GM-DryRiser,True,False,Elevation,G2-32010-3_Typical Stair Overrun 3,False,32000-Masonry-Elevations-1_50,"G2-32010 - Building G2, Typical Stair Overrun - 3"
12367505,"Walls-TypeName-Equals-""Ss_25_13-WA_1-EW01-Double Lines Podium-M3-1""",True,True,Elevation,G2-32010-3_Typical Stair Overrun 3,False,32000-Masonry-Elevations-1_50,"G2-32010 - Building G2, Typical Stair Overrun - 3"
12738330,"Floors-Type Name-Contains-""Balcony""",True,True,Elevation,G2-32010-3_Typical Stair Overrun 3,False,32000-Masonry-Elevations-1_50,"G2-32010 - Building G2, Typical Stair Overrun - 3"
15235211,GM-Precast Element,True,True,Elevation,G2-32010-3_Typical Stair Overrun 3,False,32000-Masonry-Elevations-1_50,"G2-32010 - Building G2, Typical Stair Overrun - 3"
953158,Views-Hide Unreferenced,True,True,Elevation,G1-32004-3_Typical Balcony Elevation 3,False,Not View Template Assigned,"G1-32004 - Building G1, Typical Balcony - 3"
953159,Trees-Override,True,True,Elevation,G1-32004-3_Typical Balcony Elevation 3,False,Not View Template Assigned,"G1-32004 - Building G1, Typical Balcony - 3"
953169,"Mech Equipment-Family Name-Contains-""Lintel""",True,True,Elevation,G1-32004-3_Typical Balcony Elevation 3,False,Not View Template Assigned,"G1-32004 - Building G1, Typical Balcony - 3"
1788778,Site-Family Name-Bike,True,False,Elevation,G1-32004-3_Typical Balcony Elevation 3,False,Not View Template Assigned,"G1-32004 - Building G1, Typical Balcony - 3"
6135489,"Levels-Scope Box-Equals-""XX-Levels""",True,False,Elevation,G1-32004-3_Typical Balcony Elevation 3,False,Not View Template Assigned,"G1-32004 - Building G1, Typical Balcony - 3"
8772142,GM-Railings,True,True,Elevation,G1-32004-3_Typical Balcony Elevation 3,False,Not View Template Assigned,"G1-32004 - Building G1, Typical Balcony - 3"
11987020,GM-DryRiser,True,False,Elevation,G1-32004-3_Typical Balcony Elevation 3,False,Not View Template Assigned,"G1-32004 - Building G1, Typical Balcony - 3"
12367505,"Walls-TypeName-Equals-""Ss_25_13-WA_1-EW01-Double Lines Podium-M3-1""",True,True,Elevation,G1-32004-3_Typical Balcony Elevation 3,False,Not View Template Assigned,"G1-32004 - Building G1, Typical Balcony - 3"
12738330,"Floors-Type Name-Contains-""Balcony""",True,True,Elevation,G1-32004-3_Typical Balcony Elevation 3,False,Not View Template Assigned,"G1-32004 - Building G1, Typical Balcony - 3"
15235211,GM-Precast Element,True,True,Elevation,G1-32004-3_Typical Balcony Elevation 3,False,Not View Template Assigned,"G1-32004 - Building G1, Typical Balcony - 3"
953158,Views-Hide Unreferenced,True,True,Elevation,G1-32004-1_Typical Balcony Elevation 1,False,Not View Template Assigned,"G1-32004 - Building G1, Typical Balcony - 1"
953159,Trees-Override,True,True,Elevation,G1-32004-1_Typical Balcony Elevation 1,False,Not View Template Assigned,"G1-32004 - Building G1, Typical Balcony - 1"
953169,"Mech Equipment-Family Name-Contains-""Lintel""",True,True,Elevation,G1-32004-1_Typical Balcony Elevation 1,False,Not View Template Assigned,"G1-32004 - Building G1, Typical Balcony - 1"
1788778,Site-Family Name-Bike,True,False,Elevation,G1-32004-1_Typical Balcony Elevation 1,False,Not View Template Assigned,"G1-32004 - Building G1, Typical Balcony - 1"
6135489,"Levels-Scope Box-Equals-""XX-Levels""",True,False,Elevation,G1-32004-1_Typical Balcony Elevation 1,False,Not View Template Assigned,"G1-32004 - Building G1, Typical Balcony - 1"
8772142,GM-Railings,True,True,Elevation,G1-32004-1_Typical Balcony Elevation 1,False,Not View Template Assigned,"G1-32004 - Building G1, Typical Balcony - 1"
11987020,GM-DryRiser,True,False,Elevation,G1-32004-1_Typical Balcony Elevation 1,False,Not View Template Assigned,"G1-32004 - Building G1, Typical Balcony - 1"
12367505,"Walls-TypeName-Equals-""Ss_25_13-WA_1-EW01-Double Lines Podium-M3-1""",True,True,Elevation,G1-32004-1_Typical Balcony Elevation 1,False,Not View Template Assigned,"G1-32004 - Building G1, Typical Balcony - 1"
12738330,"Floors-Type Name-Contains-""Balcony""",True,True,Elevation,G1-32004-1_Typical Balcony Elevation 1,False,Not View Template Assigned,"G1-32004 - Building G1, Typical Balcony - 1"
15235211,GM-Precast Element,True,True,Elevation,G1-32004-1_Typical Balcony Elevation 1,False,Not View Template Assigned,"G1-32004 - Building G1, Typical Balcony - 1"
953158,Views-Hide Unreferenced,True,True,Elevation,G1-32004-2_Typical Balcony Elevation 2,False,Not View Template Assigned,"G1-32004 - Building G1, Typical Balcony - 2"
953159,Trees-Override,True,True,Elevation,G1-32004-2_Typical Balcony Elevation 2,False,Not View Template Assigned,"G1-32004 - Building G1, Typical Balcony - 2"
953169,"Mech Equipment-Family Name-Contains-""Lintel""",True,True,Elevation,G1-32004-2_Typical Balcony Elevation 2,False,Not View Template Assigned,"G1-32004 - Building G1, Typical Balcony - 2"
1788778,Site-Family Name-Bike,True,False,Elevation,G1-32004-2_Typical Balcony Elevation 2,False,Not View Template Assigned,"G1-32004 - Building G1, Typical Balcony - 2"
6135489,"Levels-Scope Box-Equals-""XX-Levels""",True,False,Elevation,G1-32004-2_Typical Balcony Elevation 2,False,Not View Template Assigned,"G1-32004 - Building G1, Typical Balcony - 2"
8772142,GM-Railings,True,True,Elevation,G1-32004-2_Typical Balcony Elevation 2,False,Not View Template Assigned,"G1-32004 - Building G1, Typical Balcony - 2"
11987020,GM-DryRiser,True,False,Elevation,G1-32004-2_Typical Balcony Elevation 2,False,Not View Template Assigned,"G1-32004 - Building G1, Typical Balcony - 2"
12367505,"Walls-TypeName-Equals-""Ss_25_13-WA_1-EW01-Double Lines Podium-M3-1""",True,True,Elevation,G1-32004-2_Typical Balcony Elevation 2,False,Not View Template Assigned,"G1-32004 - Building G1, Typical Balcony - 2"
12738330,"Floors-Type Name-Contains-""Balcony""",True,True,Elevation,G1-32004-2_Typical Balcony Elevation 2,False,Not View Template Assigned,"G1-32004 - Building G1, Typical Balcony - 2"
15235211,GM-Precast Element,True,True,Elevation,G1-32004-2_Typical Balcony Elevation 2,False,Not View Template Assigned,"G1-32004 - Building G1, Typical Balcony - 2"
953158,Views-Hide Unreferenced,True,True,Elevation,G2-32009-1_Typical Balcony Elevation 1,False,Not View Template Assigned,"G2-32009 - Building G2, Typical Balcony - 1"
953159,Trees-Override,True,True,Elevation,G2-32009-1_Typical Balcony Elevation 1,False,Not View Template Assigned,"G2-32009 - Building G2, Typical Balcony - 1"
953169,"Mech Equipment-Family Name-Contains-""Lintel""",True,True,Elevation,G2-32009-1_Typical Balcony Elevation 1,False,Not View Template Assigned,"G2-32009 - Building G2, Typical Balcony - 1"
1788778,Site-Family Name-Bike,True,False,Elevation,G2-32009-1_Typical Balcony Elevation 1,False,Not View Template Assigned,"G2-32009 - Building G2, Typical Balcony - 1"
6135489,"Levels-Scope Box-Equals-""XX-Levels""",True,False,Elevation,G2-32009-1_Typical Balcony Elevation 1,False,Not View Template Assigned,"G2-32009 - Building G2, Typical Balcony - 1"
8772142,GM-Railings,True,True,Elevation,G2-32009-1_Typical Balcony Elevation 1,False,Not View Template Assigned,"G2-32009 - Building G2, Typical Balcony - 1"
11987020,GM-DryRiser,True,False,Elevation,G2-32009-1_Typical Balcony Elevation 1,False,Not View Template Assigned,"G2-32009 - Building G2, Typical Balcony - 1"
12367505,"Walls-TypeName-Equals-""Ss_25_13-WA_1-EW01-Double Lines Podium-M3-1""",True,True,Elevation,G2-32009-1_Typical Balcony Elevation 1,False,Not View Template Assigned,"G2-32009 - Building G2, Typical Balcony - 1"
12738330,"Floors-Type Name-Contains-""Balcony""",True,True,Elevation,G2-32009-1_Typical Balcony Elevation 1,False,Not View Template Assigned,"G2-32009 - Building G2, Typical Balcony - 1"
15235211,GM-Precast Element,True,True,Elevation,G2-32009-1_Typical Balcony Elevation 1,False,Not View Template Assigned,"G2-32009 - Building G2, Typical Balcony - 1"
953158,Views-Hide Unreferenced,True,True,Elevation,G2-32009-2_Typical Balcony Elevation 2,False,Not View Template Assigned,"G2-32009 - Building G2, Typical Balcony - 2"
953159,Trees-Override,True,True,Elevation,G2-32009-2_Typical Balcony Elevation 2,False,Not View Template Assigned,"G2-32009 - Building G2, Typical Balcony - 2"
953169,"Mech Equipment-Family Name-Contains-""Lintel""",True,True,Elevation,G2-32009-2_Typical Balcony Elevation 2,False,Not View Template Assigned,"G2-32009 - Building G2, Typical Balcony - 2"
1788778,Site-Family Name-Bike,True,False,Elevation,G2-32009-2_Typical Balcony Elevation 2,False,Not View Template Assigned,"G2-32009 - Building G2, Typical Balcony - 2"
6135489,"Levels-Scope Box-Equals-""XX-Levels""",True,False,Elevation,G2-32009-2_Typical Balcony Elevation 2,False,Not View Template Assigned,"G2-32009 - Building G2, Typical Balcony - 2"
8772142,GM-Railings,True,True,Elevation,G2-32009-2_Typical Balcony Elevation 2,False,Not View Template Assigned,"G2-32009 - Building G2, Typical Balcony - 2"
11987020,GM-DryRiser,True,False,Elevation,G2-32009-2_Typical Balcony Elevation 2,False,Not View Template Assigned,"G2-32009 - Building G2, Typical Balcony - 2"
12367505,"Walls-TypeName-Equals-""Ss_25_13-WA_1-EW01-Double Lines Podium-M3-1""",True,True,Elevation,G2-32009-2_Typical Balcony Elevation 2,False,Not View Template Assigned,"G2-32009 - Building G2, Typical Balcony - 2"
12738330,"Floors-Type Name-Contains-""Balcony""",True,True,Elevation,G2-32009-2_Typical Balcony Elevation 2,False,Not View Template Assigned,"G2-32009 - Building G2, Typical Balcony - 2"
15235211,GM-Precast Element,True,True,Elevation,G2-32009-2_Typical Balcony Elevation 2,False,Not View Template Assigned,"G2-32009 - Building G2, Typical Balcony - 2"
953158,Views-Hide Unreferenced,True,True,Elevation,G2-32009-3_Typical Balcony Elevation 3,False,32000-Masonry-Elevations-1_50,"G2-32009 - Building G2, Typical Balcony - 3"
953159,Trees-Override,True,True,Elevation,G2-32009-3_Typical Balcony Elevation 3,False,32000-Masonry-Elevations-1_50,"G2-32009 - Building G2, Typical Balcony - 3"
953169,"Mech Equipment-Family Name-Contains-""Lintel""",True,True,Elevation,G2-32009-3_Typical Balcony Elevation 3,False,32000-Masonry-Elevations-1_50,"G2-32009 - Building G2, Typical Balcony - 3"
1788778,Site-Family Name-Bike,True,False,Elevation,G2-32009-3_Typical Balcony Elevation 3,False,32000-Masonry-Elevations-1_50,"G2-32009 - Building G2, Typical Balcony - 3"
6135489,"Levels-Scope Box-Equals-""XX-Levels""",True,False,Elevation,G2-32009-3_Typical Balcony Elevation 3,False,32000-Masonry-Elevations-1_50,"G2-32009 - Building G2, Typical Balcony - 3"
8772142,GM-Railings,True,True,Elevation,G2-32009-3_Typical Balcony Elevation 3,False,32000-Masonry-Elevations-1_50,"G2-32009 - Building G2, Typical Balcony - 3"
11987020,GM-DryRiser,True,False,Elevation,G2-32009-3_Typical Balcony Elevation 3,False,32000-Masonry-Elevations-1_50,"G2-32009 - Building G2, Typical Balcony - 3"
12367505,"Walls-TypeName-Equals-""Ss_25_13-WA_1-EW01-Double Lines Podium-M3-1""",True,True,Elevation,G2-32009-3_Typical Balcony Elevation 3,False,32000-Masonry-Elevations-1_50,"G2-32009 - Building G2, Typical Balcony - 3"
12738330,"Floors-Type Name-Contains-""Balcony""",True,True,Elevation,G2-32009-3_Typical Balcony Elevation 3,False,32000-Masonry-Elevations-1_50,"G2-32009 - Building G2, Typical Balcony - 3"
15235211,GM-Precast Element,True,True,Elevation,G2-32009-3_Typical Balcony Elevation 3,False,32000-Masonry-Elevations-1_50,"G2-32009 - Building G2, Typical Balcony - 3"
953158,Views-Hide Unreferenced,True,True,Elevation,G2-32009-4_Typical Balcony Elevation 4,False,32000-Masonry-Elevations-1_50,"G2-32009 - Building G2, Typical Balcony - 4"
953159,Trees-Override,True,True,Elevation,G2-32009-4_Typical Balcony Elevation 4,False,32000-Masonry-Elevations-1_50,"G2-32009 - Building G2, Typical Balcony - 4"
953169,"Mech Equipment-Family Name-Contains-""Lintel""",True,True,Elevation,G2-32009-4_Typical Balcony Elevation 4,False,32000-Masonry-Elevations-1_50,"G2-32009 - Building G2, Typical Balcony - 4"
1788778,Site-Family Name-Bike,True,False,Elevation,G2-32009-4_Typical Balcony Elevation 4,False,32000-Masonry-Elevations-1_50,"G2-32009 - Building G2, Typical Balcony - 4"
6135489,"Levels-Scope Box-Equals-""XX-Levels""",True,False,Elevation,G2-32009-4_Typical Balcony Elevation 4,False,32000-Masonry-Elevations-1_50,"G2-32009 - Building G2, Typical Balcony - 4"
8772142,GM-Railings,True,True,Elevation,G2-32009-4_Typical Balcony Elevation 4,False,32000-Masonry-Elevations-1_50,"G2-32009 - Building G2, Typical Balcony - 4"
11987020,GM-DryRiser,True,False,Elevation,G2-32009-4_Typical Balcony Elevation 4,False,32000-Masonry-Elevations-1_50,"G2-32009 - Building G2, Typical Balcony - 4"
12367505,"Walls-TypeName-Equals-""Ss_25_13-WA_1-EW01-Double Lines Podium-M3-1""",True,True,Elevation,G2-32009-4_Typical Balcony Elevation 4,False,32000-Masonry-Elevations-1_50,"G2-32009 - Building G2, Typical Balcony - 4"
12738330,"Floors-Type Name-Contains-""Balcony""",True,True,Elevation,G2-32009-4_Typical Balcony Elevation 4,False,32000-Masonry-Elevations-1_50,"G2-32009 - Building G2, Typical Balcony - 4"
15235211,GM-Precast Element,True,True,Elevation,G2-32009-4_Typical Balcony Elevation 4,False,32000-Masonry-Elevations-1_50,"G2-32009 - Building G2, Typical Balcony - 4"
953158,Views-Hide Unreferenced,True,True,Elevation,"G2-32008-1_Building G2, Masonry Elevation, Plant Room, North",False,32000-Masonry-Elevations-1_50,"G2-32008 - Building G2, Masonry Elevation, Plant Room - 1"
953159,Trees-Override,True,True,Elevation,"G2-32008-1_Building G2, Masonry Elevation, Plant Room, North",False,32000-Masonry-Elevations-1_50,"G2-32008 - Building G2, Masonry Elevation, Plant Room - 1"
953169,"Mech Equipment-Family Name-Contains-""Lintel""",True,True,Elevation,"G2-32008-1_Building G2, Masonry Elevation, Plant Room, North",False,32000-Masonry-Elevations-1_50,"G2-32008 - Building G2, Masonry Elevation, Plant Room - 1"
1788778,Site-Family Name-Bike,True,False,Elevation,"G2-32008-1_Building G2, Masonry Elevation, Plant Room, North",False,32000-Masonry-Elevations-1_50,"G2-32008 - Building G2, Masonry Elevation, Plant Room - 1"
6135489,"Levels-Scope Box-Equals-""XX-Levels""",True,False,Elevation,"G2-32008-1_Building G2, Masonry Elevation, Plant Room, North",False,32000-Masonry-Elevations-1_50,"G2-32008 - Building G2, Masonry Elevation, Plant Room - 1"
8772142,GM-Railings,True,True,Elevation,"G2-32008-1_Building G2, Masonry Elevation, Plant Room, North",False,32000-Masonry-Elevations-1_50,"G2-32008 - Building G2, Masonry Elevation, Plant Room - 1"
11987020,GM-DryRiser,True,False,Elevation,"G2-32008-1_Building G2, Masonry Elevation, Plant Room, North",False,32000-Masonry-Elevations-1_50,"G2-32008 - Building G2, Masonry Elevation, Plant Room - 1"
12367505,"Walls-TypeName-Equals-""Ss_25_13-WA_1-EW01-Double Lines Podium-M3-1""",True,True,Elevation,"G2-32008-1_Building G2, Masonry Elevation, Plant Room, North",False,32000-Masonry-Elevations-1_50,"G2-32008 - Building G2, Masonry Elevation, Plant Room - 1"
12738330,"Floors-Type Name-Contains-""Balcony""",True,True,Elevation,"G2-32008-1_Building G2, Masonry Elevation, Plant Room, North",False,32000-Masonry-Elevations-1_50,"G2-32008 - Building G2, Masonry Elevation, Plant Room - 1"
15235211,GM-Precast Element,True,True,Elevation,"G2-32008-1_Building G2, Masonry Elevation, Plant Room, North",False,32000-Masonry-Elevations-1_50,"G2-32008 - Building G2, Masonry Elevation, Plant Room - 1"
953158,Views-Hide Unreferenced,True,True,Elevation,"G2-32008-2_Building G2, Masonry Elevation, Plant Room, South",False,32000-Masonry-Elevations-1_50,"G2-32008 - Building G2, Masonry Elevation, Plant Room - 2"
953159,Trees-Override,True,True,Elevation,"G2-32008-2_Building G2, Masonry Elevation, Plant Room, South",False,32000-Masonry-Elevations-1_50,"G2-32008 - Building G2, Masonry Elevation, Plant Room - 2"
953169,"Mech Equipment-Family Name-Contains-""Lintel""",True,True,Elevation,"G2-32008-2_Building G2, Masonry Elevation, Plant Room, South",False,32000-Masonry-Elevations-1_50,"G2-32008 - Building G2, Masonry Elevation, Plant Room - 2"
1788778,Site-Family Name-Bike,True,False,Elevation,"G2-32008-2_Building G2, Masonry Elevation, Plant Room, South",False,32000-Masonry-Elevations-1_50,"G2-32008 - Building G2, Masonry Elevation, Plant Room - 2"
